"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,"Base Year",
"Guernsey","113","Exchange Rates, Domestic Currency per U.S. Dollar, End of Period, Rate","ENDE_XDC_USD_RATE","Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B","","","","","","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guernsey","113","Exchange Rates, SDR per Domestic Currency, End of Period","ESNE_XDR_XDC_RATE","Value","2.807499999","2.806899999","2.810599999","2.803799999","2.797499999","2.788099999","2.814399999","2.808099999","2.813799999","2.808799999","2.801199999","2.802499999","2.799499999","2.800899999","2.797699999","2.796599999","2.798399999","2.791699999","2.783299999","2.790099999","2.790499999","2.791699999","2.801799999","2.802799999","2.793099999","2.789599999","2.791399999","2.790199999","2.797299999","2.789999999","2.783399999","2.406299999","2.401099999","2.382599999","2.389599999","2.384399999","2.394799999","2.391299999","2.382699999","2.400699999","2.406699999","2.395199999","2.387899999","2.393699999","2.416899999","2.419399999","2.484999999","2.35098012152645","2.40928258646314","2.25104619663495","2.22921731165864","2.16271750173084","2.05388941169335","2.14034889658906","2.00067082175755","1.92581663684785","1.98450629677706","1.98160497178055","1.96465954782533","1.91816085683473","1.93110257678938","1.77772041699322","1.75294941610019","1.72851416712229","1.65671651421949","1.55423768634617","1.44976259745826","1.46527270143689","1.48391306641721","1.47546714342207","1.50102942239404","1.56909543727076","1.50104130333508","1.50073494933303","1.5394212572473","1.56164150719792","1.60768516515409","1.67951253305705","1.66769270904353","1.68826063701689","1.73179322903396","1.78347533688293","1.81974129884975","1.86998309683093","1.82675635494182","1.68850690518808","1.57304283232582","1.63923911723285","1.60067927731991","1.59150056234615","1.57851045537476","1.46359268247897","1.37113652759394","1.43248500553357","1.41526125155808","1.38554058759425","1.35556793961773","1.31175377099999","1.249248","1.17984973282331","1.253938398757","1.297327572","1.32244592905607","1.3150727990896","1.304880609","1.29954606215079","1.194974","1.205447985","1.24841715","1.2597606","1.273561659","1.319201635","1.355016234","1.3041959","1.30619508","1.344657545","1.306405016","1.243756464","1.269882524","1.22168917","1.262886072","1.315686048","1.34536035","1.35521048","1.289077335","1.23353991","1.2810775","1.307787663","1.2678768","1.32618954","1.21038131304","1.09963224","1.075679075","1.0748763324","1.0650722033","1.078366908388","1.0492730952","1.0634033664","1.0765434342","1.0703171875","1.033644273","1.016090518","1.0489146","1.0427284","1.043930371","1.0728580945","1.0853322012","1.180843536","1.1747888427","1.1982230237","1.1816480284","1.2257171776","1.2576674167","1.2487010016","1.2363975965","1.1814426525","1.1868101245","1.1789291926","1.1865024765","1.1776944924","1.184297946","1.1308035014","1.1326841181","1.1452843908","1.1307650455","1.1272044595","1.140566458","1.1541064864","1.1413793592","1.155235329","1.1822088021","1.1855627136","1.1498857458","1.1779205848","1.1705191872","1.2010334967","1.2390308048","1.2356246925","1.2245115144","1.2436516368","1.246074114","1.231280794","1.218588033","1.204744554","1.2040847913","1.2399883616","1.266751917","1.304837508","1.296595077","1.3228691082","1.3049172765","1.2677755608","1.209182988","1.2191972463","1.1557757662","0.9464576986","0.959149542","1.066854816","1.0169945532","1.0330482795","0.997865355","1.01596045","1.0226272744","1.016535508","1.0149449688","1.00021986","0.998639860500001","1.0070568733","1.0334481878","1.0281721674","1.0498713939","1.026728856","1.0086736928","1.0211718496","1.0529413815","1.0693512268","1.0767787998","1.101953266","1.091337764","1.0773016192","1.0728594","1.1176111002","1.0827539615","1.0693997979","1.0223451042","0.9642247488","0.9285623308","0.915101492800001","0.9177517405","0.93277387995","0.9470063344","0.94875185815","0.9671809053","0.9341501246","0.9346706397","0.91282549325","0.94402979205","0.912630906249999","0.9022918811","0.948890457549999","0.905664959450001","0.89194878025","0.9116746965","0.93177073","0.9712057332","0.9718711602","0.953600178","0.9598498962","0.949472419000001","0.9119723824","0.8646120318","0.906793140399999","0.919953830850001","0.9508495186","0.9329065725","0.949227757","0.95257041375","0.96221927205","0.988408959650001","0.9619789036","0.973850061099999","0.997267950000001","",
"Guernsey","113","Exchange Rates, SDR per Domestic Currency, End of Period","ESNE_XDR_XDC_RATE","Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B","","","","","","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guernsey","113","Exchange Rates, Euro per Domestic Currency, Period Average, Rate","EENA_EUR_XDC_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.45600000656612","1.52046167782637","1.52669620618036","1.57177847584751","1.62871471203562","1.64203030958598","1.63131246472355","1.66537522457364","1.58017901353514","1.62769445912493","1.61465139613207","1.60988872463916","1.62638758596027","1.59162058342564","1.57353115087708","1.56922603881698","1.49341558158359","1.42305007857849","1.43097339478626","1.43353949024001","1.47113719392404","1.49844877843629","1.48740180085867","1.43603802385482","1.44296818149791","1.4739791957652","1.4620368411431","1.47081918019901","1.45762121864141","1.45067784795692","1.47074696945415","1.48680732822764","1.49124912035792","1.47340945816949","1.4700741302155","1.41212635149289","1.32129412722368","1.26105905859266","1.26765581110143","1.18787507784728","1.09800333496203","1.13375637696321","1.14734797287482","1.1051310190829","1.12794016318061","1.16885083827422","1.20690323142117","1.16384357745058","1.16489074956167","1.13568137344801","1.13886679482507","1.16699711227438","1.19853510452673","1.23489589200229","1.26400467608069","1.22227145986605","1.1734521675937","1.17642451192722","1.17141533065532","1.18908544946887","1.20247522050578","1.22753765705809","1.25406816724514","1.27406017955925","1.34827821113012","1.38587182215749","1.39475827669866","1.37965482863772","1.29815576611183","1.27014787881228","1.17626548843096","1.15140894882117","1.16156998454531","1.1602297222482","1.11452398338492","1.12719809508935","1.1320053976036","1.1421418624824","1.12091242448037","1.12686653202541","1.14657699781564","1.14372912844754","1.10835981903666","1.16340326898278","1.16060845122291","1.12682660302787","1.10509423846926","1.10487300932674","1.14407038179971","1.15957205725646","1.16878076499976","1.17886268464946","1.19614079342889","1.1792709175072","1.16782096764798","1.14873988268486","1.13261196008626","1.14960400294176","1.16341365418629","1.15315948042559","1.16792675931505","1.17202758430823","1.18366460639457","1.20108018835043","1.19660359099324","1.17731468103682","",
"Guernsey","113","Exchange Rates, Euro per Domestic Currency, Period Average, Rate","EENA_EUR_XDC_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","118","Exchange Rates, US Dollar per Domestic Currency, End of Period","EDNE_USD_XDC_RATE","Value","2.807499999","2.806899999","2.810599999","2.803799999","2.797499999","2.788099999","2.814399999","2.808099999","2.813799999","2.808799999","2.801199999","2.802499999","2.799499999","2.800899999","2.797699999","2.796599999","2.798399999","2.791699999","2.783299999","2.790099999","2.790499999","2.791699999","2.801799999","2.802799999","2.793099999","2.789599999","2.791399999","2.790199999","2.797299999","2.789999999","2.783399999","2.406299999","2.401099999","2.382599999","2.389599999","2.384399999","2.394799999","2.391299999","2.382699999","2.400699999","2.406699999","2.395199999","2.387899999","2.393699999","2.416899999","2.419399999","2.484999999","2.552499999","2.615799999","2.443999999","2.420299999","2.348099999","2.477699999","2.581999999","2.413499999","2.323199999","2.393999999","2.390499999","2.332299999","2.348499999","2.408999999","2.197999999","2.040899999","2.023499999","1.915699999","1.781299999","1.677499999","1.702399999","1.720099999","1.720199999","1.746499999","1.905999999","1.856299999","1.860199999","1.972099999","2.034499999","2.068799999","2.168399999","2.197599999","2.223999999","2.166799999","2.361999999","2.388299999","2.384999999","2.244199999","1.942799999","1.800499999","1.907999999","1.781699999","1.738299999","1.692699999","1.614499999","1.478999999","1.530399999","1.495699999","1.450599999","1.442599999","1.3527","1.248","1.156499999","1.243","1.2951","1.400999999","1.444499999","1.4853","1.530299999","1.45","1.4745","1.605","1.61","1.6297","1.8715","1.8798","1.7093","1.6855","1.8095","1.6888","1.5502","1.6252","1.6055","1.6428","1.7418","1.8735","1.928","1.7355","1.6215","1.7525","1.8707","1.7392","1.898","1.782699","1.512","1.5035","1.5087","1.5107","1.4812","1.4822","1.5402","1.5797","1.5625","1.613","1.594","1.58","1.55","1.5254","1.5485","1.5622","1.698","1.6293","1.6633","1.6132","1.6538","1.6801","1.6627","1.6955","1.6635","1.6115","1.5749","1.6465","1.6164","1.5951","1.5122","1.4701","1.4922","1.4255","1.4041","1.4702","1.4504","1.4232","1.537","1.5637","1.6118","1.5797","1.6501","1.6736","1.7847","1.8344","1.8117","1.7988","1.9314","1.8826","1.7935","1.7663","1.7219","1.7349","1.8344","1.8702","1.963","1.9581","2.0049","2.0313","2.0034","1.9885","1.9917","1.7998","1.4578","1.434","1.656","1.6113","1.6195","1.515","1.5025","1.5914","1.5655","1.6092","1.6008","1.5595","1.5461","1.6009","1.5603","1.6191","1.578","1.5122","1.5358","1.6153","1.6468","1.6643","1.7035","1.618","1.5608","1.48","1.5718","1.5199","1.4819","1.4403","1.3488","1.2961","1.2302","1.24525","1.29785","1.3384","1.35115","1.40615","1.31395","1.3041","1.26955","1.31055","1.26875","1.2301","1.31215","1.23605","1.22705","1.28325","1.342","1.3764","1.3863","1.3435","1.3434","1.31255","1.2109","1.1066","1.2068","1.23755","1.2647","1.22675","1.27355","1.26125","1.26565","1.34065","1.25455","1.29395","1.37025","",
"Isle of Man","118","Exchange Rates, US Dollar per Domestic Currency, End of Period","EDNE_USD_XDC_RATE","Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B","","","","","","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","118","Exchange Rates, Domestic Currency per Euro, End of Period, Rate","ENEE_XDC_EUR_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.666583928017375","0.655787669058353","0.647737625265715","0.621504578074734","0.598896620901511","0.63192699378389","0.596217944357526","0.623575928159764","0.61957207997194","0.603945587921088","0.621071962998231","0.607625482625483","0.612984822934233","0.648991541964867","0.630555733196905","0.650639037101377","0.68968791542698","0.692503484637294","0.696223709369025","0.707681963355186","0.666375926733537","0.670916818457802","0.689848788080943","0.705239722481102","0.688622118346967","0.674212433788681","0.681764139727113","0.685115279632963","0.697677099544642","0.693033144352377","0.676932948347771","0.670911869587366","0.680149124150962","0.673599680782083","0.698025894747206","0.734800838574423","0.795172240382198","0.79148466134458","0.794699411045672","0.954657703388668","0.928033472803347","0.853502415458937","0.908769316700801","0.889533806730472","0.88970297029703","0.816705490848585","0.857609651878849","0.853529223890131","0.882861048968431","0.902861069465267","0.865854440525809","0.8368798913395","0.834280717096633","0.806896109722489","0.798591810264963","0.836121673003802","0.846779526517656","0.851673394973305","0.836067603541139","0.837442312363371","0.828456408099502","0.801761080129146","0.777688504326328","0.777870322911327","0.72695945945946","0.711859015141876","0.737087966313573","0.734664957149605","0.790460320766507","0.823102016607355","0.861121827019521","0.856852544301739","0.858542461353142","0.879300381400007","0.882098027495517","0.887614254523924","0.876222309141983","0.887248373225769","0.887661989111265","0.901894372021582","0.857273663728969","0.896945812807882","0.885212584342736","0.856152116754945","0.886371910521418","0.912595248767369","0.912370933177479","0.914381520119225","0.85185992444057","0.857245906369473","0.861853368068478","0.843084710436206","0.845758256828311","0.857791725163102","0.88089643954455","0.883824991713623","0.878752373641469","0.859176089191112","0.863582637049113","0.867653409760119","0.857165510406343","0.845810453126852","0.835117293849998","0.82810569526922","0.835812821206384","0.855318372559752","",
"Isle of Man","118","Exchange Rates, Domestic Currency per Euro, End of Period, Rate","ENEE_XDC_EUR_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","118","Exchange Rates, Domestic Currency per SDR, End of Period","ENSE_XDC_XDR_RATE","Value","0.356188780180299","0.356264918720391","0.355795915589481","0.356658820299828","0.35746201978819","0.358667192840525","0.355315520308171","0.356112674176886","0.355391285931975","0.3560239249345","0.356989861615375","0.356824264177279","0.357206644171176","0.35702809823879","0.357436465795988","0.357577057983829","0.35734705558796","0.358204678281407","0.359285740078068","0.358410092956672","0.358358717204214","0.358204678281407","0.35691341293344","0.356786071199082","0.358025133492544","0.358474333366244","0.358243175595846","0.358397247637588","0.357487577434486","0.358422939196567","0.359272831917537","0.415575780416231","0.416475782106733","0.419709561159955","0.418480080523301","0.419392719518282","0.417571404884571","0.418182578688656","0.419691946287695","0.416545174497665","0.415506710606019","0.417501670180988","0.418778005954511","0.4177632954914","0.413753155038998","0.413325618092637","0.402414487083467","0.425354511015907","0.415061315604332","0.444237884364561","0.448587939260149","0.462381239898272","0.486881131139158","0.467213547096756","0.499832350791979","0.519260235302975","0.503903666934216","0.504641446827547","0.50899403975966","0.521332711194074","0.517838882314881","0.562518149896355","0.570467117199945","0.57853156139579","0.603603568514628","0.643402234281734","0.689768105311319","0.682466819329515","0.67389392453725","0.677751452791205","0.666209459375597","0.637309864172041","0.66620418623935","0.666340182484873","0.649594771601463","0.640351831960664","0.622012332809049","0.59541085899478","0.599630852001224","0.592325603093474","0.577436141471593","0.560703015802703","0.549528661371862","0.534764192090669","0.547418377549232","0.592239212601034","0.635710598243183","0.610039126987201","0.624734769899907","0.628337823849605","0.633508632518107","0.68325020476752","0.729321974781604","0.698087586353142","0.706583324385574","0.721739954032186","0.737698178581886","0.762338193423043","0.800481569712339","0.847565560410019","0.797487341476484","0.770815345008331","0.756174583798504","0.760414176836659","0.76635363657243","0.76949946533251","0.836838291042317","0.829567109027935","0.801014308398437","0.793801615957826","0.785199517379628","0.758034233333861","0.737998538252197","0.766755975846878","0.765582427396678","0.743683775633744","0.765459400226309","0.804015921882274","0.787474416806762","0.818538810489741","0.79183706446008","0.760059743371236","0.743295281446342","0.737892758916681","0.775748648160041","0.810675027125797","0.78059289933669","0.764650125010392","0.788720165871004","0.754040029602403","0.826185921103159","0.909394944622579","0.929645303363365","0.930339584059111","0.938903481756094","0.927328159109459","0.953040733222453","0.940376936538538","0.928898889010567","0.934302477507398","0.967450820481642","0.98416428682784","0.953366460911117","0.959022502887617","0.957918293958707","0.932089719159033","0.921376882482938","0.846852245461248","0.851216800545803","0.834569174703466","0.84627568951648","0.815848890979922","0.795122769916315","0.80083222382193","0.80880131345354","0.846422801719527","0.842594766725045","0.848227362827965","0.842813242960811","0.849116648208246","0.844382111256317","0.884326939881192","0.882858675265466","0.873145576795545","0.884357014730519","0.887150500135153","0.876757327892593","0.866471172100675","0.87613289301193","0.865624496495987","0.845874263686469","0.843481317798421","0.869651618565181","0.848953667084263","0.854321749643507","0.832616244882124","0.807082435824844","0.809307232260575","0.816652181902913","0.804083692257318","0.802520483143589","0.812162428645825","0.820621877877903","0.830051479942195","0.830506295923182","0.806459182173021","0.789420553922083","0.766378950535195","0.771250807394512","0.755932687369711","0.766332102431935","0.788783149731151","0.827004688226725","0.820211826293722","0.865219733138924","1.0565712566755","1.04259029088918","0.937334663538699","0.983289435379446","0.968008969032893","1.00213921145704","0.984290284134584","0.977873390465479","0.983733467380265","0.985275094453968","0.999780188327794","1.00136199199912","0.992992577194896","0.967634383421577","0.972599756837184","0.952497616193979","0.973966976925015","0.991400893210645","0.979267104152654","0.949720485460853","0.935146446684751","0.928695847453292","0.907479501040836","0.916306603681314","0.928245147113578","0.932088584953444","0.894765629851965","0.923570853173923","0.935103973241549","0.97814328634411","1.03710260625909","1.07693362828799","1.09277496307019","1.08961929013089","1.07207118627036","1.05595914586313","1.05401638100602","1.03393273638898","1.07049174823821","1.0698955947958","1.09549964083455","1.05928860341204","1.09573321827222","1.1082888153453","1.05386242641955","1.10416108028215","1.12114061047285","1.09688247775121","1.07322538453209","1.02964795801311","1.02894297202338","1.04865752237727","1.04182956518405","1.05321648105715","1.09652443352324","1.1565881149238","1.10278734525813","1.08701107214918","1.05169112508188","1.07191869955445","1.05348794599145","1.04979116038602","1.03926415635961","1.01172696811055","1.03952383597781","1.02685212020264","1.00273953454535","",
"Isle of Man","118","Exchange Rates, Domestic Currency per SDR, End of Period","ENSE_XDC_XDR_RATE","Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B","","","","","","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","118","Exchange Rates, Domestic Currency per SDR, Period Average","ENSA_XDC_XDR_RATE","Value","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.357142999357143","0.37698433259127","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.416666999416667","0.41086322865112","0.404272921955628","0.417769876172007","0.417707657546652","0.44411784502471","0.459248167056404","0.475673829406604","0.476923872766384","0.486622699665128","0.507265018795529","0.529545524483019","0.503288899012752","0.508767141287015","0.516171085029091","0.520233466163996","0.535597632890683","0.56081762439725","0.575951115882147","0.583471010236308","0.63548150208076","0.650723300442804","0.69970564604626","0.675052671900134","0.675690451861053","0.67255516121151","0.653495065745812","0.633399219035352","0.668552624410684","0.654763367871189","0.654435017585909","0.639552154028607","0.613191469520687","0.583872933829127","0.60316238005262","0.578554576901188","0.56817702764919","0.554263477117702","0.539245346040202","0.538578071996562","0.568713923391673","0.6176202145747","0.61676040366481","0.615510799018044","0.627875482556795","0.629486484649915","0.653476653368618","0.7130530545878","0.693136431143621","0.69844561769503","0.715991195445568","0.73130299815696","0.749040434396924","0.78039088504705","0.818011754533728","0.868154934949637","0.789511209845389","0.747141862490551","0.750667895975674","0.781347924493229","0.769798842324516","0.807689601406117","0.843653037272798","0.818424314756927","0.788019727675961","0.789910459750582","0.766265176298233","0.761786797962742","0.742917160650935","0.765018599170211","0.751132367715122","0.7526398006627","0.780387976503971","0.789403928871521","0.809815672139815","0.794032176904865","0.783514247437992","0.736633333710232","0.736865806506956","0.74154315153549","0.784102410647009","0.793828107544519","0.78102333045513","0.784450886626518","0.769803973613566","0.763918450473822","0.89030980227659","0.932879346198859","0.920083917059809","0.932847276189603","0.937907078104117","0.932962048777659","0.941706370161375","0.940714000157971","0.925574471221322","0.943884061656776","0.980635072210652","0.964173038311251","0.956678452704142","0.95701142822416","0.948974471613317","0.934360504330869","0.882101514840507","0.854322813711068","0.845293369918873","0.839626597868353","0.823035735563408","0.818053157515982","0.810771311747262","0.811852937825357","0.83568842339045","0.846558964499661","0.838737224821957","0.849397367932792","0.845528793883599","0.841902206993023","0.865871658840038","0.886140084437399","0.890617127787452","0.885485086464075","0.887210696156249","0.883925759710271","0.880520349681767","0.876177481928154","0.873921531057714","0.855535506734819","0.847808485489684","0.853972390293853","0.863368926869628","0.86559028091205","0.847395283838381","0.808701445599933","0.808415537617158","0.807327560119592","0.81083930798699","0.804543490640306","0.803531602637054","0.819059770705333","0.820731536953942","0.821981121815466","0.806755146658036","0.790800287795561","0.777788152313887","0.767385856213681","0.763314337052933","0.759574348609419","0.769099286514436","0.808789702060411","0.825583125280576","0.833469438618695","0.962041038123019","1.04350372695176","0.982899599171629","0.952607095946131","0.973926188839878","0.989474977707946","1.00199527320691","0.973118820576732","0.984147111491729","0.980914350245686","0.978022973705797","0.98932976216494","0.992710295817192","0.981469522525113","0.966713145307141","0.961172381495811","0.969258098986451","0.982003932213142","0.979964022263709","0.976818183903671","0.949085797865466","0.935614635044376","0.918288025463071","0.915646033366601","0.923167266264129","0.9259743930035","0.912462532260799","0.90393965288468","0.920736876228214","0.97164326681457","0.982536332758697","1.06296963998073","1.09862462046236","1.09462180394008","1.07379187299521","1.07626183995794","1.0632106924341","1.040251927307","1.05044569296313","1.07421990991734","1.07825770579225","1.06927829699845","1.07748535901418","1.11497987525988","1.06779804228112","1.07337704124199","1.10300728461564","1.08791944012512","1.08067835269302","1.04226487865986","1.02617978055341","1.03202777488709","1.04210517709444","1.03924365175634","1.07381003889858","1.1116338904456","1.11170047690307","1.10239663729551","1.07169363239289","1.05210979477679","1.06704470534601","1.04856423769861","1.04636374429048","1.02912028206248","1.03060313526739","1.04234946063644","1.01529451920406","",
"Isle of Man","118","Exchange Rates, Domestic Currency per SDR, Period Average","ENSA_XDC_XDR_RATE","Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B","","","","","","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
