Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Romania,968,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.00416666666668,37.65916666666668,46.1475,53.19583333333332,59.5125,64.8775,69.1325,72.47666666666667,78.16666666666669,82.53416666666668,87.56166666666668,92.63083333333331,95.72,99.53416666666668,100.5975,99.99979347779082,98.455,99.77333333333335,104.3883333333333,108.3841666666667,111.2358333333333,116.8558333333333,132.9766666666667,146.8025,155.2016666666667,NA,NA
Tajikistan,923,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,138.59188944886,155.569374819019,180.932614160232,193.854758294412,207.602806786001,228.385643901193,258.416357029043,311.315534016272,331.389890651723,352.749011019913,396.601177323694,419.727650372301,440.754521723324,467.660062621743,494.384775141618,524.070508542698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,369,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.69524748154142,40.8376691639404,42.53245637191638,44.15341347241975,45.79660456214895,48.9449079864917,53.02182476237842,57.2075735180902,64.08984171970535,68.56208679490545,75.7948386731002,79.66578180990174,87.04305736165298,91.56913740788902,96.77431007079902,101.2851696773048,104.3953003885774,106.3583333333333,107.4416666666666,108.5166666666667,109.1666666666666,111.414656653827,117.9083333333333,123.3666666666667,124.0166666666667,NA,NA
Aruba,314,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.177,69.4040833333333,71.94175,73.76125,76.2675,79.01925,83.2804166666667,90.739,88.8013333333333,90.64675,94.5593333333333,95.1526666666667,92.8955833333333,93.2870833333333,93.7299764460227,92.8571666666667,91.9023333333333,95.23475,99.2893333333333,NA,NA,NA,NA,NA,NA,NA
Curacao,354,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79282868525897,0.391389432485317,1.63371391441569,1.37912138094802,4.11711711711711,3.11499524097951,2.99572039942938,6.87632393677692,1.75331605427657,2.77944261312558,2.33253152562139,3.18398746349455,1.33232086152147,1.49873969616457,-0.476542049801979,-0.0472079848934594,1.58558801700291,2.58368756641871,2.62220783425054,NA,NA,NA,NA,NA,NA,NA
Cyprus,423,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.973041917299142,2.801155051807458,4.139065386868583,2.286217068016748,2.560161323302342,2.304687329785545,2.372651836697191,4.669008419024852,0.3262766522498004,2.430040841022542,3.28944939564209,2.389054100423183,-0.3993576764643791,-1.354988854463165,-2.096997690531131,-1.42916666666665,0.5317664961744768,1.435491195317625,0.2503709967584749,-0.6384227979789451,2.446088671754743,8.395482979933316,3.541341887516581,1.800230186248181,NA,NA
Grenada,328,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.55333333333331,79.39166666666668,81.1025,82.97833333333332,85.8625,89.51333333333332,92.9675,100.4358333333333,100.1258333333333,103.5666666666666,106.7083333333334,109.2808333333333,109.23275,108.1583333333333,107.6008333333334,109.3766666666666,110.370308025,111.257798225,111.9232864833334,111.0942342166667,112.4490416666666,115.3508333333333,118.4608333333334,119.7475,NA,NA
Honduras,268,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.674155568653779,7.690509720342696,7.674166393979368,8.113790970933803,8.809060748198194,5.57775207654297,6.936214708957743,11.40342708139322,5.496342737722082,4.698890649762265,6.762279573147626,5.196186155318485,5.16189898581494,6.129249303130201,3.157831179809252,2.724612232952836,3.93436084442048,4.347349377775252,4.36587159819271,3.468411779511786,4.480879634134473,9.08963911525025,6.663251803474581,4.606210981271052,4.596579823252611,NA
Jamaica,343,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.801909307875895,7.076350093109855,10.08695652173915,13.55450236966825,15.05286588759048,8.561064087061578,9.244820672755619,22.02283849918435,9.592245989304809,12.6105519975603,7.555856465809022,6.873977086743091,9.341500765696734,8.274078862314184,3.691542288557194,2.351021974858463,4.378398649915635,3.736638821521617,3.905100008658744,5.2267777929352,5.862782428010633,10.34956883912717,6.474137346620622,5.411944479816602,4.004590480792388,NA
Cambodia,522,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.67658333333333,82.85141666666668,83.63166666666665,87.244,93.01541666666665,98.42025,106.9915,132.7730833333333,131.1244166666666,136.3646666666667,143.8353333333334,148.0559166666666,152.4111666666666,158.2876666666667,160.225,165.0624166666667,169.8700833333333,174.0473333333334,177.4283333333334,182.64525,187.9798333333334,198.0249166666667,202.2378333333333,203.872,NA,NA
Madagascar,674,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.916944845295876,16.49852553158462,-1.704004796162975,13.95580180332114,18.36382464689321,10.76563715548654,10.28796631876714,9.296508393810582,8.954218023929483,9.24732173644116,9.482540485829954,5.713844341910478,5.826429444519863,6.080408110882955,7.404191742021311,6.035758581546792,8.609050754229505,8.594229588704788,5.610514414923626,4.20179312190558,5.812251187877126,8.160590319918471,9.874326750448859,7.613357843137255,NA,NA
Mauritius,684,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.389344262295082,6.419333722211497,3.921053575581872,4.710370601058843,4.937170049817941,8.913501056501422,8.82729272393294,9.73228317146887,2.516091281451118,2.932363013698571,6.522492548693398,3.852160333159824,3.543295739348381,3.217691919946851,1.286549707602315,0.977675134719007,3.666997026759189,3.216053831445758,0.405655190309536,2.580800771828265,4.02852888157382,10.7737512242899,7.052982384547342,3.604522038479589,3.673592799629408,NA
Malaysia,548,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.416784732060981,1.807872462815355,1.089676325772861,1.421271159374025,2.975070926844494,3.609235642243892,2.027353177795688,5.440782211007687,0.583308405623704,1.622852355770347,3.17447092151308,1.663571024792085,2.105012312336133,3.142990508790975,2.104389802383558,2.090566595257412,3.871201157742372,0.8847091605712017,0.6628918657643974,-1.138702153930553,2.477102414654455,3.37869862549933,2.488865601257559,1.834100204499003,1.380608722936906,NA
Romania,968,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.47701234935276,22.53988626053856,15.27348899362548,11.87436359363988,9.014912833438354,6.558514122769835,4.837329283139884,7.850802557144827,5.587420042643922,6.09141668601892,5.78925328815879,3.334922676934441,3.984712355481279,1.068309876842947,-0.5941564374951465,-1.544796668139026,1.339021211043979,4.625484431377739,3.827854325994349,2.631073111847455,5.052328760965817,13.79548874325207,10.39718747649961,5.721405743544354,NA,NA
Senegal,722,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.974500839195669,2.337301874542988,-0.05199702427144732,0.5147817810230217,1.711333258555016,2.112285838771169,5.853304284676811,7.347202365784096,-2.248021478553431,1.228681196733446,3.403228297869694,1.418228711778516,0.7102454866951967,-1.090255074468921,0.1352119336351899,0.8372849425574294,1.318153148477827,0.4609856424642482,1.760111511929397,2.543146856816598,2.180322780881428,9.69681899081074,5.939477987732163,0.8045032987924152,1.459007198413886,NA
Tajikistan,923,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5918894488599,12.2499847845887,16.3034912049488,7.14196508692252,7.09193244083765,10.0108651886462,13.1491247062982,20.4705219109965,6.44823481066691,6.44531440780655,12.4315490430408,5.83116601031449,5.00964645344951,6.10442765129666,5.71455949649708,6.00458082322155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,369,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.536653263223003,4.150058616647187,3.811106243968704,3.721549389959652,6.874534595835154,8.32960351465347,7.894388347573005,12.03034454771768,6.978087252515469,10.54920031799876,5.107132892645576,9.260281370682915,5.199817404656118,5.684418145956626,4.661215980982644,3.070667424640247,1.880384401835285,1.01856930188824,1.000542930272334,0.5989863308246658,2.059227469154566,5.828386385179645,4.629302424199648,0.5268846257768169,NA,NA
Aruba,314,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3152467858543,3.65636507938414,2.52912946932762,3.39778677828807,3.60802438784539,5.39256784475513,8.95598705177788,-2.13542872046934,2.07814071860783,4.31629742195208,0.627471992893336,-2.37206524252255,0.421440918881169,0.474763597342611,-0.931195987079601,-1.02828178762003,3.62604141352957,4.25746204335427,NA,NA,NA,NA,NA,NA,NA
Anguilla,312,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5377658274260487,3.209336250911748,4.358068315665516,4.607223476297958,8.439610711896561,4.423704529172999,7.45116722248688,-0.6792586680854712,2.103928228842512,4.724195105050855,1.40838413913701,0.1468052383837442,-0.2536240314586872,-0.9727535690958291,-0.5218374125462298,1.294179486219895,0.3763792780998691,0.8151477746465752,-0.4735832929054913,1.796573975210065,5.554542137905874,3.406636135833405,-0.4867450751007959,NA,NA
Antigua and Barbuda,311,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.407658012934913,1.993530551524538,2.030077578532367,2.098751967093073,1.787785374191207,1.416052594097406,5.333806398202332,-0.5501599955089107,3.37002540220151,3.456749672346037,3.376880443388758,1.059497823561716,1.08944157435359,0.9689934588255935,-0.4894377962305308,2.432487890413667,1.207157933670056,1.43135598182988,0.6259897070467142,2.062996385453294,7.531078346342874,5.067138653642156,6.198866988421194,NA,NA
Dominica,321,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1700553301976883,1.453368004372507,2.394109820502977,1.681900798775535,2.202391326316699,3.632221293178206,6.359921833362944,0.006263571070672045,2.999366305490028,1.131231365264735,1.356771478088636,-0.04641164688064879,0.7992503726875047,-0.8438269846382843,0.1418162257323096,0.2962528892795195,0.9891911191898861,1.504623538581417,1.220264422424722,2.22891330700348,2.884902268293523,5.086774831581045,2.569218903677259,NA,NA
Ethiopia,644,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6750891021707914,13.67404520282719,3.327370478948464,9.969971235128922,12.29947631148248,17.24040083408975,44.35668587669516,8.483644045302825,8.149264029650826,33.24995988233445,23.60041767731697,7.464021929445217,6.890019515971882,9.56889955968623,6.628133372309266,10.68711502842382,13.83303565866612,15.80963217193444,20.35634685590615,26.83952215577223,33.88987971008983,30.21882781352783,21.0377460577711,NA,NA
Grenada,328,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.067215479928745,2.154928099086789,2.312916782261114,3.475806937553997,4.251953219779671,3.858829224696523,8.033273276503403,-0.3086547795856394,3.436509059433514,3.033472803347411,2.410777040218569,-0.04399978648280807,-0.9836030555549503,-0.5154480314353033,1.650389944315672,0.9084582558742577,0.8041023132770223,0.5981497647360979,-0.7407325970455263,1.219511939168349,2.580539259079236,2.6961226981456,1.086153651347435,NA,NA
Cambodia,522,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2114665680226183,0.9417461177991966,4.319336774347856,6.615259120015875,5.810685504643066,8.708827705680488,24.09685193060505,-1.241717541896381,3.99639528107219,5.478447496174496,2.934316092939517,2.941625095473502,3.855688614242025,1.223931955111242,3.019139751391293,2.912635573714751,2.45908515380142,1.942575008331066,2.940295142639713,2.920734775929514,5.343702648954345,2.127467965941962,0.8080420165366521,NA,NA
St. Lucia,362,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2555366269165124,1.034253724262225,1.460368144252447,3.898273707594761,2.395620825291679,2.823103737369295,5.549547693839368,-0.1569360871686656,3.250344091801288,2.769407941440943,4.177635871025179,1.46856511035425,3.516955513692416,-0.9836009526970111,-3.078217656769303,0.1042620789584415,1.9356189315060781,0.5390875591917363,-1.755808335175933,2.410703121743892,6.378146951333563,4.070608219261997,-0.1102835758346628,NA,NA
"Macedonia, FYR",962,"Prices, Consumer Price Index, All items, Index",PCPI_IX,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.00583333333336,86.74166666666667,86.3525,86.80629616134055,89.595928725609,91.61341220317978,99.2465470435176,98.51248587441827,100.0000000000001,103.9047542206974,107.3502937111869,110.34,110.0291666666667,109.6991666666666,109.4366666666667,110.9158333333334,112.5333333333333,113.3958333333333,114.7566666666667,118.4641666666667,135.2916666666667,147.9575,153.1208333333333,159.3566666666666,NA
Montserrat,351,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.977098903019968,1.155899289647325,3.103964098728521,2.671986458711173,1.931229392369291,2.71102895871844,4.900269946010793,2.787805139568929,2.093605480023635,3.667778114580212,4.765753334647498,0.8692761676586532,-0.3814636087906848,-1.146782819068079,-0.245933582287331,1.192918793346108,1.313749968580611,-1.070947147311038,-1.893945025896862,2.608760705240079,2.980352427297406,-1.089419486980961,3.07027555845423,NA,NA
Oman,449,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2795788225713725,0.2313286822671417,0.6249690626313614,1.909835535318648,3.544985916050335,5.8304841809271,12.37540915299118,3.468810237548936,3.256579590786257,4.042188671163913,2.947734952572106,1.053548202659309,1.014014839241567,0.06529013302860226,1.109208058070307,1.589094135677993,0.8893123709703328,0.4908153628207141,-0.4064029194658373,1.682211858760792,2.5061425061425062,0.9507829977628955,0.5935892362484209,0.967741935483966,NA
Palau,565,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.301236174365626,0.9228740936058355,4.964075767472163,3.951462352209101,4.429811433702545,3.2387503582688,11.96557468073291,1.438135383089523,1.442190173551689,4.67469879518073,3.614180478821383,3.354810042212841,4.191745485812572,0.9490406436970958,-1.042305334150806,1.417988196669235,2.109704641350211,0.267379679144385,0.2181818181818182,2.612481857764877,12.35266383781235,12.81997482165338,2.231727729217036,NA,NA
St. Vincent and the Grenadines,364,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85550399046654,0.2059817088242519,2.960039467192867,3.733429164670205,2.740675160706721,7.236147015848073,10.06624182458489,0.4215391256872178,0.7471090263114718,3.186031115524628,2.598444141470945,0.8051278042679273,0.1938585607940136,-1.73361194953954,-0.1496416476332677,2.153336488405111,2.324144853679222,0.91306972532454,-0.6281313093546697,1.572729325005583,5.660097792265552,4.564577198148927,3.627707369409294,NA,NA
Angola,614,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",PCPI_PC_CP_A_PT,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.22414365733042,43.54210675196868,22.95351385139399,13.30521017800317,12.25149744594866,12.4758291326398,13.73028392884086,14.46965649325768,13.48246792185112,10.27790492188395,8.777814293326252,7.2803873036112,9.355972155337808,30.69441508067194,29.8444799015679,19.62893797015207,17.08095414343803,22.27153924705097,25.75429488418906,21.35529013208222,13.64410177677149,28.24049489157728,20.16201975723309,NA
